,acc,loss,val_acc,val_loss
0,0.520638371626536,1.0491290000279745,0.6255729036331177,0.9667456183433533
1,0.5952653902371724,0.8647055883407593,0.6024219708442689,0.8846929368972778
2,0.6218534634908041,0.7660610936482748,0.614719973564148,0.8254869956970214
3,0.7367096106211345,0.668711250782013,0.7876997318267822,0.6956632537841797
4,0.8142822688420613,0.5825726901690165,0.8109307556152344,0.5770413646697998
5,0.8194640727043152,0.5333964891433716,0.813207106590271,0.5424757189750672
6,0.8218245334625244,0.5053366500536601,0.8182771849632263,0.5174868092536926
7,0.8539883995056152,0.4182443963686625,0.8587783875465393,0.394847275018692
8,0.8659927236239116,0.3684972105026245,0.8650948429107665,0.36851478958129885
9,0.8673124279975891,0.3524024987220764,0.8673026237487793,0.364729640007019
10,0.8679398067792257,0.3420850106875102,0.8678084268569947,0.3532966492176056
11,0.8687861844698588,0.33300659084320067,0.8679386157989502,0.34023753929138184
12,0.8694674439430237,0.3261015601952871,0.8683631939888,0.3378260428905487
13,0.8703876973787944,0.3187809913953145,0.8662633318901062,0.3305088629722595
14,0.8707412891387939,0.3133199707667033,0.8668718485832214,0.32390155458450315
15,0.8711353467305502,0.3087098548412323,0.8677825789451599,0.3167228147983551
16,0.8712932745615641,0.3058448616663615,0.8686401815414428,0.3129358901977539
17,0.8721588864326477,0.29979020603497825,0.8681937665939331,0.3121562724113464
18,0.8736809206008911,0.29649395688374836,0.8701125326156616,0.3082241733074188
19,0.8759608866373698,0.29349187858899434,0.8743548159599304,0.3060085434913635
20,0.8782926993370056,0.2895447441736857,0.8745837225914002,0.30039936447143556
21,0.8802518809636434,0.2872232782840729,0.8762646970748902,0.2966889624595642
22,0.8822316754659016,0.28451002804438275,0.8783012228012085,0.29510715627670286
23,0.8840417750676473,0.2824446830749512,0.8802389731407165,0.29275420904159544
24,0.8853155145645142,0.2810810462633769,0.8803356571197509,0.2928658740520477
25,0.8866520791053772,0.2792382246653239,0.8838964109420776,0.28655159068107605
26,0.888218145052592,0.2765165026187897,0.8842790231704712,0.28658988881111147
27,0.8890895215670268,0.27582319235801694,0.885419204711914,0.2861743106842041
28,0.8903755305608113,0.27409928758939106,0.8877661128044129,0.28289285826683047
29,0.8913374482790629,0.2725937347809474,0.8896783514022827,0.2805345857143402
30,0.8924134090741476,0.2712948408126831,0.8891303472518921,0.28144665145874026
31,0.8929273320833842,0.27059140960375466,0.8880371446609497,0.2843594927787781
32,0.8938802700042725,0.2692893833319346,0.8887689781188964,0.2808733711242676
33,0.8946077291170756,0.2673374520937602,0.8908918986320495,0.280035392999649
34,0.8952809896469116,0.2667319091161092,0.889146855354309,0.28019319009780885
35,0.8952881302833557,0.2668596286773682,0.8889501981735229,0.2835774655342102
36,0.8961415044466654,0.2656122847398122,0.8922255439758301,0.2755958139896393
37,0.8965535798072815,0.2642804394165675,0.8917275619506836,0.27910117721557615
38,0.8970438125928243,0.264068311214447,0.8903362498283386,0.27857518219947813
39,0.8975365856488545,0.2627698983748754,0.8914372239112854,0.27723381090164184
40,0.8978453022638957,0.2620072049299876,0.8931816182136536,0.2740940518379211
41,0.8980234117507935,0.2617267290751139,0.8925896229743957,0.273933034658432
42,0.8986861681938172,0.26070571327209474,0.8944761824607849,0.2733706572055817
43,0.8991720754305522,0.25995674856503803,0.8946513948440552,0.27231087946891785
44,0.8991897953351339,0.2601120102405548,0.8952009172439576,0.27158690977096556
45,0.8992273702621459,0.2591185284058253,0.8952906503677368,0.27032093954086306
46,0.8989868219693502,0.2597571853796641,0.89482972240448,0.2714071846008301
47,0.8995132322311401,0.2586674048900604,0.8933842506408691,0.2776267170906067
48,0.8996378556887309,0.2587961882352829,0.8929376220703125,0.276866881608963
49,0.9003574449221293,0.2571884112358093,0.8957914080619812,0.2694792859554291
50,0.9003967831929525,0.2566757404009501,0.8955165162086487,0.2711749963760376
51,0.9006308387120565,0.25708514300982155,0.8960797443389893,0.27034147167205813
52,0.9015791632334391,0.25534492206573484,0.8956761622428894,0.2711955604553223
53,0.9012146186828613,0.25540133531888326,0.8967666282653809,0.26822483253479
54,0.9015284145673116,0.2555405003229777,0.8954655666351319,0.27032154774665834
55,0.901364610671997,0.2548855800231298,0.8973705258369445,0.26612081670761106
56,0.9022279618581136,0.25368131120999654,0.8968435907363892,0.26759858524799346
57,0.9020856450398763,0.2540769279797872,0.8964406900405884,0.2692040200233459
58,0.9022043493588765,0.2534058074951172,0.8969676656723022,0.2678165929317474
59,0.902460171699524,0.2532129249572754,0.8976520247459412,0.2663105483055115
60,0.9025631955464681,0.25309993410110476,0.8962781243324279,0.268536801815033
61,0.9025504604975383,0.25270784576733907,0.8977961883544922,0.2658324146270752
62,0.9029068864186605,0.2524912116130193,0.8976940293312072,0.2644607660770416
63,0.9032078286806743,0.2515326932668686,0.8953996214866639,0.2726814172267914
64,0.9030020147959391,0.2516646458307902,0.8954232978820801,0.2715171537399292
65,0.9028134212493897,0.2518110322157542,0.8983347096443176,0.264686518907547
66,0.9031051023801168,0.251275171717008,0.8985177893638611,0.26442125248909
67,0.9035156083106994,0.2506986706256866,0.8977251954078674,0.26745464038848876
68,0.9036919304529826,0.25056897234916686,0.8986690511703491,0.26312496650218964
69,0.9035275120735169,0.25086498860518136,0.8984855790138244,0.26494091856479646
70,0.9038397642771403,0.2505930822690328,0.8964583563804627,0.26854132413864135
71,0.9039407300949097,0.2497502242724101,0.892189007282257,0.27241198348999024
72,0.9042062239646912,0.24953327449162802,0.9001486039161682,0.26243944001197816
73,0.9044495072364808,0.24955454011758169,0.8947783188819886,0.27003696489334106
74,0.9039188419977824,0.2506083012421926,0.8985072183609009,0.2627450551986694
75,0.9044492572148641,0.249226979414622,0.8980072040557862,0.26432884418964386
76,0.9048834861119588,0.24834062854448954,0.8994902739524842,0.26343512392044066
77,0.9047927028338114,0.2488825803597768,0.8983817286491395,0.2645963501930237
78,0.9048803032239278,0.24794131946563722,0.8981890625953675,0.2648114547729492
79,0.9049413687388103,0.248403937737147,0.8969588613510132,0.2646840739250183
80,0.9052404308319092,0.24724997607866922,0.9003234076499939,0.261688073515892
81,0.9048852496147156,0.2482590939203898,0.8961458315849304,0.26685810947418215
82,0.9048161977132162,0.2472514281272888,0.8994416499137878,0.26424944400787354
83,0.9054325256347656,0.24736920801798504,0.8994071278572082,0.26365154135227203
84,0.9053692520459493,0.24697006797790527,0.8971389203071595,0.26889735174179075
85,0.9056216870943705,0.2470108609199524,0.894312201499939,0.2790352897644043
86,0.9053838976224263,0.2470825550953547,0.9012292265892029,0.26016715908050536
87,0.9056780366897583,0.24655637645721434,0.9005399355888367,0.2624672362804413
