,acc,loss,val_acc,val_loss
0,0.6448944295247396,0.7969661029179891,0.6206227416992187,0.8876287822723389
1,0.85544314066569,0.37886423436800637,0.8432333374023437,0.47579232120513915
2,0.8781589965820312,0.3075767103036245,0.8832978820800781,0.30461833548545836
3,0.8931640726725261,0.26881128835678103,0.8989314880371094,0.2630341329574585
4,0.9067299143473307,0.23655257225036622,0.9072027282714844,0.2468056309223175
5,0.9186317240397135,0.2086976361274719,0.9116030578613281,0.2439043781757355
6,0.9279031931559245,0.18643738210201263,0.9158511962890625,0.2393895387649536
7,0.9334439290364583,0.17180059536298117,0.9139125671386719,0.24268452858924866
8,0.9385897369384766,0.1585622748931249,0.9193158874511719,0.22595873022079468
9,0.9422197875976562,0.14892333992322285,0.9199134521484374,0.23813497519493104
10,0.9449977569580078,0.14167490941286087,0.9213514709472657,0.23608342385292053
11,0.9471734415690104,0.13544467834631602,0.9226477661132813,0.23290988516807556
12,0.949154805501302,0.12988272553682328,0.9238824768066406,0.22218611192703247
13,0.9514774576822916,0.12381427456935247,0.9234440612792969,0.2274953682422638
14,0.952134287516276,0.12117256188392639,0.9248262634277343,0.2270906536579132
15,0.9542321166992187,0.11602774894237518,0.9252461242675781,0.22706163930892945
16,0.9555085601806641,0.11247536957263947,0.9244634094238281,0.24138757109642028
17,0.9565981699625651,0.10966525848706564,0.9255911560058594,0.2283164871931076
18,0.9579923807779948,0.10579306783278783,0.92709130859375,0.23068307709693908
0,0.9588234507242839,0.10355224577585856,0.9288661804199219,0.2222842310667038
1,0.9599736582438151,0.10069393916924795,0.9275545043945312,0.23148841083049773
2,0.9609816182454427,0.09803070720036824,0.9280618591308594,0.22773052716255188
3,0.9616639811197917,0.09613830025990804,0.9290301208496093,0.22488276386260986
4,0.9626558227539063,0.09334720412890117,0.9288779602050782,0.23055392944812775
5,0.9633892873128255,0.0916087871392568,0.9291995544433593,0.22901838707923888
6,0.9640507609049479,0.0900026038090388,0.929746826171875,0.21657376539707185
7,0.9650239664713541,0.08731993534167608,0.9301506042480469,0.21962224698066712
