,acc,loss,val_acc,val_loss
0,0.7269705835183462,0.7175281388362249,0.8824422974586487,0.43557374143600464
1,0.8960192190806071,0.41310367302099865,0.913642119884491,0.3416357452869415
2,0.9190599596500397,0.32509251723686855,0.9213561139106751,0.2884798123836517
3,0.9317490119139353,0.2661404249668121,0.9266499495506286,0.2746351389884949
4,0.9402339407602947,0.2270504717429479,0.9325849175453186,0.23661770111322403
5,0.9461242083708445,0.1988629222313563,0.9339290471076965,0.23315205717086793
6,0.9505862369537353,0.17767514544725418,0.9357623047828675,0.22139888167381286
7,0.953818194548289,0.16187070952852567,0.9363362131118774,0.2158408083319664
8,0.9571260899702708,0.1468367902338505,0.9389089818000793,0.2070449405312538
9,0.9595207286675771,0.1353235543370247,0.9400436310768128,0.20130123430490493
10,0.9617385007540384,0.12411262768507003,0.941628800868988,0.19421060246229171
11,0.9638267237345378,0.11412268476684888,0.9410905923843383,0.1944458134174347
12,0.9653545077641805,0.10772141431768735,0.9409332847595215,0.1923676218390465
13,0.9665745959281922,0.10237122207383315,0.9409875316619873,0.19277776032686234
14,0.9682076207796733,0.09591769493619601,0.943012396812439,0.18925826942920684
15,0.9694606778621674,0.09128706816335519,0.9435716624259949,0.186361183822155
16,0.9704822969436645,0.08678770301242669,0.9421496200561523,0.18838315585255622
17,0.9711413873036703,0.08412203494707743,0.9425774202346802,0.18993100139498711
18,0.9721420188744863,0.08036285793284575,0.9439815244674683,0.18810896515846254
19,0.9729234752655029,0.07718948828180631,0.9439215526580811,0.1860829251408577
